file_name,source_frame,has_shot,category,ball_center_x,ball_center_y,serving,serving_team,team_a_set_1,team_b_set_1,team_a_set_2,team_b_set_2,team_a_set_3,team_b_set_3,team_a_game_score,team_b_game_score,upper_team,lower_team,team_shot,player_a_left_x,player_a_left_y,player_a_left_w,player_a_left_h,player_a_drive_x,player_a_drive_y,player_a_drive_w,player_a_drive_h,player_b_left_x,player_b_left_y,player_b_left_w,player_b_left_h,player_b_drive_x,player_b_drive_y,player_b_drive_w,player_b_drive_h,time,shot_result
frame_000012.PNG,12,1,Serve,874.72,303.11999999999995,,a,0,0,0,0,0,0,0.0,0.0,a,b,a,1154.46,322.95,67.25,108.19,797.29,263.46,38.95,93.53,650.02,649.29,51.62,209.49,1330.38,664.96,73.66,195.3,0.3333333333333333,1.0
frame_000013.PNG,13,1,Serve,874.865,302.62,,a,0,0,0,0,0,0,0.0,0.0,a,b,a,1154.48,323.11,66.8,108.26,795.74,264.19,50.41,93.53,649.53,649.6,51.89,208.7,1330.1,660.22,75.53,195.42,0.36666666666666664,1.0
frame_000015.PNG,15,1,Serve,880.135,304.22499999999997,,a,0,0,0,0,0,0,0.0,0.0,a,b,a,1154.64,322.51,66.37,107.6,791.85,264.82,51.88,92.7,649.54,649.5,51.93,208.87,1330.56,660.99,77.34,192.97,0.4,1.0
frame_000016.PNG,16,1,Serve,900.825,311.5,,a,0,0,0,0,0,0,0.0,0.0,a,b,a,1154.26,322.74,65.76,107.51,791.63,265.07,44.54,92.59,649.57,649.49,52.11,208.86,1331.02,658.86,81.05,194.75,0.43333333333333335,1.0
frame_000017.PNG,17,1,Serve,920.755,319.76500000000004,,a,0,0,0,0,0,0,0.0,0.0,a,b,a,1153.69,323.36,65.63,107.99,791.67,264.93,36.12,92.67,650.08,649.92,52.33,208.86,1330.22,660.12,85.02,195.0,0.4666666666666667,1.0
frame_000018.PNG,18,1,Serve,930.375,323.40999999999997,,a,0,0,0,0,0,0,0.0,0.0,a,b,a,1154.1,323.11,64.42,107.51,791.08,266.04,32.91,91.4,650.25,648.56,51.99,210.45,1330.24,663.52,89.4,196.47,0.5,1.0
frame_000019.PNG,19,1,Serve,950.98,333.45,,a,0,0,0,0,0,0,0.0,0.0,a,b,a,1153.5,323.21,64.17,108.13,791.05,266.01,29.55,91.15,650.06,649.02,52.74,209.8,1331.5,669.38,90.39,196.16,0.5333333333333333,1.0
frame_000021.PNG,21,1,Serve,971.75,344.46500000000003,,a,0,0,0,0,0,0,0.0,0.0,a,b,a,1153.59,323.18,63.58,108.63,787.38,268.95,36.88,87.19,650.1,648.88,52.56,209.73,1333.2,674.14,90.44,193.75,0.5666666666666667,1.0
frame_000022.PNG,22,0,0,992.5949999999999,356.33,,a,0,0,0,0,0,0,0.0,0.0,a,b,,1153.56,323.14,63.41,108.62,787.52,272.78,39.14,83.18,650.26,648.59,52.28,209.94,1332.88,677.43,90.29,190.0,0.6,
frame_000023.PNG,23,0,0,1014.8649999999999,369.45500000000004,,a,0,0,0,0,0,0,0.0,0.0,a,b,,1153.4,322.92,63.45,108.48,785.97,277.57,39.81,87.94,650.14,647.19,52.05,210.12,1332.89,679.62,90.57,187.63,0.6333333333333333,
frame_000024.PNG,24,0,0,1037.785,385.4,,a,0,0,0,0,0,0,0.0,0.0,a,b,,1153.42,322.78,64.14,108.5,785.36,280.66,36.69,83.12,650.74,647.86,51.76,208.26,1332.69,682.53,94.22,185.93,0.6666666666666666,
frame_000025.PNG,25,0,0,1062.1100000000001,403.03000000000003,SAN,a,0,0,0,0,0,0,0.0,0.0,a,b,,1153.53,322.96,65.04,108.58,784.42,281.97,37.6,84.96,650.41,646.64,52.61,205.95,1333.16,680.94,98.32,185.67,0.7,
frame_000027.PNG,27,0,0,1087.0500000000002,421.18,,a,0,0,0,0,0,0,0.0,0.0,a,b,,1153.57,323.11,65.32,108.18,783.85,280.54,38.59,91.56,651.79,646.34,52.27,202.06,1335.7,678.86,102.28,186.08,0.7333333333333333,
frame_000028.PNG,28,0,0,1113.15,441.995,,a,0,0,0,0,0,0,0.0,0.0,a,b,,1154.17,322.63,65.72,107.71,783.09,277.65,37.68,92.42,653.31,645.79,53.11,200.48,1345.45,675.2,101.37,188.23,0.7666666666666667,
frame_000029.PNG,29,0,0,1139.3799999999999,463.23,,a,0,0,0,0,0,0,0.0,0.0,a,b,,1154.72,322.35,65.95,107.98,784.53,277.45,35.0,93.89,653.84,647.2,56.22,198.69,1362.39,675.57,92.44,187.42,0.8,
frame_000030.PNG,30,0,0,1166.47,487.855,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1154.64,322.67,66.12,108.29,780.68,279.36,39.02,93.33,652.43,647.07,59.56,198.96,1383.85,672.2,77.55,189.96,0.8333333333333334,
frame_000031.PNG,31,0,0,1194.1850000000002,513.03,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1155.47,321.55,65.83,108.69,790.11,271.26,29.91,101.31,653.08,648.71,62.67,199.17,1402.32,669.29,65.82,190.11,0.8666666666666667,
frame_000033.PNG,33,0,0,1222.455,540.0600000000001,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1157.83,319.86,64.37,110.11,790.8,269.58,28.9,100.3,652.95,649.49,65.41,198.79,1413.71,668.36,59.22,190.93,0.9,
frame_000034.PNG,34,0,0,1252.395,569.8050000000001,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1159.66,317.32,62.67,112.92,789.64,270.57,29.66,97.04,653.83,651.42,67.93,198.01,1420.94,671.7,56.9,189.05,0.9333333333333333,
frame_000035.PNG,35,0,0,1283.9150000000002,602.125,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1165.68,314.33,58.7,114.3,790.95,271.66,29.66,100.02,655.34,653.15,68.84,196.56,1422.74,677.11,61.62,186.09,0.9666666666666667,
frame_000036.PNG,36,0,0,1315.6000000000001,636.0600000000001,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1172.09,312.53,55.96,116.46,791.52,272.59,30.4,100.03,656.27,655.89,72.3,193.9,1422.49,681.49,75.06,182.35,1.0,
frame_000037.PNG,37,0,0,1348.285,672.47,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1177.71,310.88,49.14,118.06,792.88,276.06,29.17,100.89,657.17,658.19,74.24,192.26,1422.93,686.81,92.2,177.46,1.0333333333333334,
frame_000039.PNG,39,0,0,1382.695,709.62,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1183.34,310.12,44.87,118.99,795.31,280.43,28.87,102.7,657.94,659.52,77.53,190.26,1423.22,691.44,110.09,172.58,1.0666666666666667,
frame_000040.PNG,40,0,0,1411.125,712.565,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1187.05,311.96,45.84,115.77,796.05,285.12,31.58,104.03,658.8,661.91,78.63,188.99,1423.82,695.66,122.92,167.93,1.1,
frame_000041.PNG,41,0,0,1439.885,717.7800000000001,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1189.96,313.42,49.11,117.44,797.77,288.58,33.25,103.6,660.05,663.85,80.83,186.72,1422.82,699.3,129.49,168.12,1.1333333333333333,
frame_000042.PNG,42,0,0,1486.5249999999999,730.62,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1190.43,316.44,53.67,115.48,799.62,290.31,33.78,105.95,660.57,665.39,81.14,185.24,1423.79,702.41,133.53,167.32,1.1666666666666667,
frame_000043.PNG,43,0,0,1500.08,734.46,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1190.72,319.18,56.93,113.3,799.92,292.44,35.5,105.4,660.42,666.53,82.08,183.96,1424.62,703.57,146.48,165.68,1.2,
frame_000045.PNG,45,1,Forehand,1546.4,751.25,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,b,1190.64,320.45,56.99,112.6,800.5,293.75,36.07,104.38,660.46,667.29,82.22,183.64,1429.43,704.11,151.22,165.13,1.2333333333333334,1.0
frame_000046.PNG,46,1,Forehand,1579.17,765.835,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,b,1191.08,320.11,56.28,111.87,801.11,293.46,35.27,105.28,660.32,667.8,83.03,183.2,1435.62,703.26,154.9,165.77,1.2666666666666666,1.0
frame_000047.PNG,47,1,Forehand,1606.075,779.975,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,b,1191.46,318.27,56.64,115.17,802.49,292.52,33.34,103.18,659.97,668.29,82.77,182.6,1445.31,701.79,153.77,166.79,1.3,1.0
frame_000048.PNG,48,1,Forehand,1607.495,742.955,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,b,1191.91,315.25,56.32,117.38,804.58,292.94,32.8,104.27,659.52,668.01,82.7,182.67,1454.89,697.72,154.58,170.81,1.3333333333333333,1.0
frame_000049.PNG,49,1,Forehand,1583.825,644.605,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,b,1195.02,311.65,53.14,119.21,806.59,293.29,34.65,108.5,657.91,666.79,83.7,183.14,1466.09,692.0,152.7,175.97,1.3666666666666667,1.0
frame_000051.PNG,51,1,Forehand,1569.005,577.1650000000001,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,b,1199.21,309.36,49.26,119.57,806.81,295.88,37.44,110.35,656.08,665.83,84.48,184.37,1475.99,686.69,151.43,180.51,1.4,1.0
frame_000052.PNG,52,1,Forehand,1554.615,506.685,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,b,1203.43,308.82,46.94,118.85,808.03,298.57,39.58,112.75,652.1,664.23,84.93,185.81,1484.48,675.92,148.71,187.81,1.4333333333333333,1.0
frame_000053.PNG,53,1,Forehand,1539.275,449.24,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,b,1205.32,308.86,47.8,117.42,810.14,303.93,38.52,112.69,648.65,662.01,86.62,187.4,1490.35,667.44,151.27,191.89,1.4666666666666666,1.0
frame_000054.PNG,54,1,Forehand,1523.4699999999998,390.03499999999997,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,b,1205.18,309.78,50.79,116.93,807.58,309.49,42.56,109.4,644.39,659.72,87.95,190.8,1492.13,665.3,155.84,195.19,1.5,1.0
frame_000055.PNG,55,1,Forehand,1508.825,334.425,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,b,1204.51,311.56,51.93,116.39,806.65,313.67,44.07,106.72,638.93,655.81,87.79,193.91,1494.95,666.5,160.47,197.5,1.5333333333333334,1.0
frame_000057.PNG,57,1,Forehand,1494.9099999999999,282.87,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,b,1203.85,313.54,52.26,114.18,807.13,314.42,44.45,105.99,634.35,655.1,87.04,194.64,1498.33,664.51,161.21,206.13,1.5666666666666667,1.0
frame_000058.PNG,58,0,0,1488.155,255.98000000000002,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1202.7,314.2,53.69,113.79,807.56,311.46,44.99,108.25,629.62,654.78,84.09,194.52,1506.31,664.17,157.49,212.29,1.6,
frame_000059.PNG,59,0,0,1469.4,189.59,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1202.6,312.34,54.35,115.8,808.1,307.89,48.55,110.63,624.85,656.07,81.28,192.75,1513.4,664.38,154.92,216.54,1.6333333333333333,
frame_000060.PNG,60,0,0,1456.4450000000002,148.605,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1200.68,309.9,55.54,120.1,810.43,302.5,50.09,113.3,620.89,653.98,83.0,195.51,1525.1,666.2,148.24,214.99,1.6666666666666667,
frame_000061.PNG,61,0,0,1444.7399999999998,108.99499999999999,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1196.38,306.82,55.13,119.19,814.48,297.44,49.84,114.79,619.34,653.2,84.22,195.78,1537.47,672.24,139.26,209.41,1.7,
frame_000063.PNG,63,0,0,1432.4499999999998,72.705,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1188.42,304.26,58.96,118.79,817.17,291.98,48.43,114.6,619.52,646.57,84.41,199.7,1554.66,680.25,132.12,202.27,1.7333333333333334,
frame_000064.PNG,64,0,0,1420.645,39.245000000000005,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1184.77,301.9,54.75,117.28,819.15,288.4,48.43,114.6,617.99,642.49,82.66,198.42,1571.56,680.56,118.22,202.51,1.7666666666666666,
frame_000065.PNG,65,0,0,1407.4750000000001,8.615,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1182.08,299.86,47.46,116.48,827.34,285.12,42.16,113.77,618.26,634.78,74.69,200.11,1587.12,678.88,103.88,202.29,1.8,
frame_000066.PNG,66,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1178.9,298.51,40.58,114.67,830.06,281.95,42.35,114.13,611.66,627.92,69.0,202.95,1596.37,677.35,90.03,204.45,1.8333333333333333,
frame_000067.PNG,67,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1172.12,299.55,45.02,117.1,832.41,281.77,36.57,111.97,605.87,619.98,60.19,204.55,1595.28,675.44,88.03,206.43,1.8666666666666667,
frame_000069.PNG,69,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1173.23,296.96,45.02,116.38,833.99,282.14,38.07,107.75,599.9,613.0,53.5,204.96,1594.76,670.21,80.14,211.44,1.9,
frame_000070.PNG,70,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1168.89,299.04,48.47,116.72,832.73,284.41,42.11,106.59,595.46,609.13,54.3,203.9,1594.52,672.61,76.61,209.38,1.9333333333333333,
frame_000071.PNG,71,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1165.42,297.25,52.18,118.83,832.75,286.59,42.6,105.14,590.16,606.16,55.72,203.38,1594.28,669.63,73.67,211.98,1.9666666666666666,
frame_000072.PNG,72,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1162.14,295.02,52.03,117.99,834.3,286.84,44.72,103.25,587.05,605.49,55.05,202.42,1592.11,669.24,72.11,211.82,2.0,
frame_000073.PNG,73,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1158.37,293.52,49.7,113.64,835.41,288.1,46.85,101.5,582.66,605.8,54.19,203.77,1588.52,668.24,73.51,212.14,2.033333333333333,
frame_000075.PNG,75,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1154.34,288.94,46.69,113.08,840.01,288.55,46.3,99.88,578.87,609.85,53.48,205.64,1584.4,657.7,77.47,222.51,2.066666666666667,
frame_000076.PNG,76,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1149.9,284.02,41.99,115.44,841.99,286.43,48.35,99.87,568.85,614.74,58.88,205.63,1579.41,677.3,82.72,203.3,2.1,
frame_000077.PNG,77,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1146.08,279.34,35.83,116.91,844.9,284.56,47.46,101.6,558.08,617.66,65.01,202.79,1573.6,678.26,88.22,201.79,2.1333333333333333,
frame_000078.PNG,78,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1142.03,274.44,37.63,119.82,849.67,281.39,43.6,104.84,550.16,617.54,67.69,201.09,1567.54,675.15,93.62,203.24,2.1666666666666665,
frame_000079.PNG,79,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1138.73,269.88,40.1,122.94,853.69,278.7,38.41,107.25,546.2,616.06,66.24,196.51,1562.03,675.9,98.42,199.75,2.2,
frame_000081.PNG,81,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1134.84,266.31,39.75,122.19,857.48,275.35,34.54,107.84,546.17,612.34,62.49,184.1,1557.13,676.87,101.9,194.66,2.2333333333333334,
frame_000082.PNG,82,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1130.88,264.97,39.79,121.32,859.46,273.19,32.67,107.31,544.74,609.07,60.74,179.77,1544.66,676.04,112.18,190.74,2.2666666666666666,
frame_000083.PNG,83,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1127.5,264.24,36.22,123.09,861.54,272.56,31.31,105.73,541.81,605.68,62.65,179.01,1534.04,672.82,116.67,185.7,2.3,
frame_000084.PNG,84,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1124.26,265.4,35.31,123.25,862.2,272.87,31.06,103.16,533.51,604.52,68.58,175.86,1521.83,677.14,116.55,180.36,2.3333333333333335,
frame_000085.PNG,85,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1118.9,264.18,35.79,122.98,862.45,274.92,30.81,100.28,525.73,605.05,79.33,170.12,1509.97,671.83,111.6,186.0,2.3666666666666667,
frame_000087.PNG,87,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1116.24,264.09,34.29,123.03,863.04,278.47,31.2,96.73,515.13,606.82,92.61,163.74,1499.74,668.12,99.57,189.08,2.4,
frame_000088.PNG,88,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1112.96,261.01,34.32,125.77,862.1,280.56,33.78,95.25,506.27,609.9,104.27,158.6,1490.86,663.22,84.56,191.58,2.433333333333333,
frame_000089.PNG,89,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1108.88,259.95,35.13,126.92,858.35,281.72,37.01,95.06,495.26,613.35,117.03,155.82,1481.31,655.8,83.13,192.14,2.466666666666667,
frame_000090.PNG,90,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1106.15,259.27,35.35,127.26,854.73,279.48,39.42,97.73,487.91,618.12,124.33,150.55,1470.89,650.24,86.57,192.53,2.5,
frame_000091.PNG,91,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1102.72,259.77,35.21,125.32,849.67,276.27,41.83,102.2,480.35,618.72,130.59,149.55,1461.24,643.87,88.22,192.48,2.533333333333333,
frame_000093.PNG,93,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1100.2,259.39,35.32,124.23,845.15,272.59,44.55,104.69,479.42,619.32,131.59,149.63,1450.74,639.55,89.54,189.58,2.566666666666667,
frame_000094.PNG,94,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1097.7,258.52,35.54,123.55,840.06,269.84,45.15,107.25,478.81,617.87,129.6,149.7,1442.49,639.6,84.91,180.19,2.6,
frame_000095.PNG,95,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1095.78,258.69,35.41,122.33,835.46,268.07,43.06,107.78,478.24,615.13,126.27,153.91,1433.37,640.22,75.48,174.89,2.6333333333333333,
frame_000096.PNG,96,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1094.98,256.32,34.76,124.1,832.96,265.94,44.48,107.32,477.92,611.66,121.15,157.36,1426.5,637.78,67.51,177.53,2.6666666666666665,
frame_000097.PNG,97,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1094.67,253.76,33.56,125.98,830.15,266.64,45.21,106.27,478.17,607.79,111.82,159.87,1412.08,641.46,68.08,172.86,2.7,
frame_000099.PNG,99,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1095.88,253.52,31.15,126.36,828.77,268.14,44.16,106.09,477.97,603.02,101.4,165.28,1401.28,638.02,64.29,173.77,2.7333333333333334,
frame_000100.PNG,100,0,0,,,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1096.49,252.33,30.19,127.4,827.08,270.21,43.29,106.05,478.45,599.72,91.02,170.0,1383.78,634.4,66.9,178.24,2.7666666666666666,
frame_000101.PNG,101,0,0,1120.96,8.11,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1095.22,251.32,30.44,126.82,822.75,275.2,44.94,103.22,475.81,598.39,83.12,173.01,1370.26,629.23,71.16,180.68,2.8,
frame_000102.PNG,102,0,0,1113.84,29.275,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1094.72,250.86,31.22,126.6,820.23,279.1,44.07,102.27,467.72,599.05,81.13,175.4,1350.52,625.81,89.46,180.39,2.8333333333333335,
frame_000103.PNG,103,0,0,1108.1799999999998,49.075,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1094.38,253.65,30.53,124.25,811.27,280.97,48.66,102.32,456.19,601.89,83.3,175.92,1326.68,623.48,109.51,179.79,2.8666666666666667,
frame_000105.PNG,105,0,0,1101.0600000000002,71.13,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1093.88,260.26,31.09,117.43,806.1,282.3,50.9,102.08,447.91,607.33,85.89,174.2,1312.98,624.18,118.87,177.43,2.9,
frame_000106.PNG,106,0,0,1097.0700000000002,86.57499999999999,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1094.42,257.61,31.99,119.24,803.06,281.97,52.63,102.03,443.83,611.78,87.46,173.65,1303.12,624.67,121.03,173.64,2.933333333333333,
frame_000107.PNG,107,0,0,1090.4950000000001,110.51499999999999,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1097.86,256.54,29.76,121.76,801.79,282.93,52.49,101.89,442.55,615.31,85.13,178.43,1298.34,627.52,116.27,170.1,2.966666666666667,
frame_000108.PNG,108,1,Smash,1083.67,134.605,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,a,1101.37,254.38,31.33,125.95,796.69,284.86,55.64,100.06,443.1,616.85,80.22,184.55,1298.41,625.92,103.49,170.76,3.0,1.0
frame_000109.PNG,109,1,Smash,1075.2099999999998,169.83499999999998,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,a,1104.29,255.48,17.4,125.95,788.8,286.7,60.96,99.32,443.68,613.3,76.97,191.02,1297.76,623.38,88.55,173.06,3.033333333333333,1.0
frame_000111.PNG,111,1,Smash,1071.765,183.23,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,a,1099.3,256.92,24.56,125.4,783.17,288.67,60.09,96.21,447.72,609.39,75.21,193.12,1297.35,618.02,70.19,174.27,3.066666666666667,1.0
frame_000112.PNG,112,1,Smash,1065.7,210.37,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,a,1085.0,265.72,40.1,116.32,779.42,289.35,56.85,95.73,450.9,606.1,75.61,194.07,1294.64,611.42,56.47,175.94,3.1,1.0
frame_000113.PNG,113,1,Smash,1057.46,246.09,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,a,1075.85,268.92,49.03,108.08,777.13,289.76,48.84,95.37,450.83,604.08,76.83,193.53,1289.44,607.19,54.36,178.94,3.1333333333333333,1.0
frame_000114.PNG,114,1,Smash,1030.06,257.785,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,a,1086.27,272.07,39.26,108.08,775.66,287.97,41.97,95.88,450.12,603.54,82.66,193.0,1281.59,605.16,58.39,180.05,3.1666666666666665,1.0
frame_000115.PNG,115,1,Smash,1005.76,269.23,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,a,1081.28,273.91,48.13,103.25,773.17,285.93,41.57,97.11,449.73,605.77,90.73,189.38,1272.52,605.11,64.17,179.18,3.2,1.0
frame_000117.PNG,117,1,Smash,977.585,283.84999999999997,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,a,1097.79,280.21,33.49,99.34,769.66,285.63,40.82,104.01,449.5,609.4,97.72,187.6,1262.86,607.18,71.6,178.87,3.2333333333333334,1.0
frame_000118.PNG,118,1,Smash,948.67,298.495,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,a,1101.05,284.22,39.43,95.48,766.51,286.07,40.82,103.65,449.24,615.18,104.66,187.29,1252.18,611.62,78.94,178.1,3.2666666666666666,1.0
frame_000119.PNG,119,1,Smash,931.72,309.44,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,a,1102.48,289.43,44.49,91.05,763.72,288.49,40.3,108.3,450.26,621.37,111.38,187.22,1242.41,615.09,84.98,175.48,3.3,1.0
frame_000120.PNG,120,0,0,903.0400000000001,327.435,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1101.28,293.21,46.76,87.47,761.12,291.32,39.68,106.89,449.35,629.24,114.58,186.98,1233.59,620.15,88.82,174.1,3.3333333333333335,
frame_000121.PNG,121,0,0,873.3499999999999,348.06,JOS,a,0,0,0,0,0,0,0.0,0.0,a,b,,1099.65,295.18,49.48,87.47,758.64,294.56,39.08,105.01,448.27,635.16,115.49,183.51,1230.06,622.78,87.52,174.72,3.3666666666666667,
